cnpjCoordenadorLider,cnpjEmissor,data,idRequerimento,nomeCoordenadorLider,nomeEmissor,nomeTipoRequerimento,nomeValorMobiliario,numeroProcesso,numeroProtocolo,numeroRegistro,possuiBook,razaoSocialFundoAssociado,registroAutomatico,statusDaOferta,tipoDeOferta,totalRegistros,valorTotalEmReais,vasoComunicante
62.285.390/0001-40,24.331.364/0001-12,24/03/2026,25653,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,CIPA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIDC,SRE/0902/2026,902/2026,CVM/SRE/AUT/FDC/PRI/2026/456,False,CIPA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS,True,Registro Concedido,PRIMARIA,413,"6.000.003,7300",False
59.281.253/0001-23,65.813.874/0001-03,24/03/2026,25655,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,POLO CAPITAL YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIDC,SRE/0901/2026,901/2026,CVM/SRE/AUT/FDC/PRI/2026/455,False,POLO CAPITAL YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"375.000.000,0000",False
02.332.886/0001-04,65.604.780/0001-24,24/03/2026,25651,XP INVESTIMENTOS CCTVM S.A.,BULL CONSIGNADO PRIVADO FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0900/2026,900/2026,CVM/SRE/AUT/FDC/PRI/2026/454,False,BULL CONSIGNADO PRIVADO FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"71.700.000,0000",False
58.160.789/0001-28,58.484.141/0001-07,24/03/2026,25549,BANCO SAFRA S/A,CONCESSIONARIA ROTA SOROCABANA SA,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0854/2026,854/2026,CVM/SRE/AUT/DEB/PRI/2026/169,True,,True,Oferta Encerrada,PRIMARIA,413,"1.050.000.000,0000",False
00.806.535/0001-54,65.788.132/0001-75,24/03/2026,25659,PLANNER CORRETORA DE VALORES S.A.,CLEAR FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE  LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0897/2026,897/2026,CVM/SRE/AUT/FII/PRI/2026/099,False,CLEAR FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE  LIMITADA,True,Registro Concedido,PRIMARIA,413,"450.000.000,0000",False
02.332.886/0001-04,02.773.542/0001-22,24/03/2026,25613,XP INVESTIMENTOS CCTVM S.A.,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - com bookbuilding,Outros títulos de securitização,SRE/0896/2026,896/2026,,False,,True,Aguardando Bookbuilding,PRIMARIA,413,"500.000.000,0000",False
13.220.493/0001-17,64.012.744/0001-09,24/03/2026,25590,BR PARTNERS BANCO DE INVESTIMENTO S.A.,GUARDIAN FUTURO VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0895/2026,895/2026,CVM/SRE/AUT/FDC/PRI/2026/451;CVM/SRE/AUT/FDC/PRI/2026/452;CVM/SRE/AUT/FDC/PRI/2026/453,False,GUARDIAN FUTURO VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"1.000.000.000,0000",False
04.845.753/0001-59,22.261.840/0001-40,24/03/2026,25654,ITAU BBA ASSESSORIA FINANCEIRA S.A,LMA LOCACOES DE EQUIPAMENTOS S.A.,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,Debêntures,SRE/0894/2026,894/2026,CVM/SRE/AUT/DEB/PRI/2026/168,False,,True,Oferta Encerrada,PRIMARIA,413,"75.000.000,0000",False
39.669.186/0001-01,46.082.697/0001-98,24/03/2026,25644,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,GARSON BR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0893/2026,893/2026,CVM/SRE/AUT/FDC/PRI/2026/450,False,GARSON BR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"5.000.000,0000",False
44.782.130/0001-07,65.463.011/0001-53,24/03/2026,25591,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,AV1 CONSIG FUNDO DE DIREITO CREDITORIO DE RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0892/2026,892/2026,CVM/SRE/AUT/FDC/PRI/2026/449,False,AV1 CONSIG FUNDO DE DIREITO CREDITORIO DE RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"3.000.000,0000",False
39.669.186/0001-01,59.931.773/0001-34,24/03/2026,25646,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,IBCB CREDIÁRIO FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0891/2026,891/2026,CVM/SRE/AUT/FDC/PRI/2026/448,False,IBCB CREDIÁRIO FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"7.500.000,0000",False
44.782.130/0001-07,65.570.364/0001-52,24/03/2026,25592,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,VÉRTICE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0890/2026,890/2026,CVM/SRE/AUT/FDC/PRI/2026/447,False,VÉRTICE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,True,Registro Concedido,PRIMARIA,413,"2.700.000,0000",False
59.281.253/0001-23,65.794.271/0001-01,24/03/2026,25652,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,CVPAR BC FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0889/2026,889/2026,CVM/SRE/AUT/FII/PRI/2026/098,False,CVPAR BC FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"140.000.000,0000",False
52.230.344/0001-90,64.251.872/0001-05,24/03/2026,25648,NORONHA TRUST LTDA.,BOLDT AGROFORESTRY FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/0888/2026,888/2026,CVM/SRE/AUT/FIP/PRI/2026/062,False,BOLDT AGROFORESTRY FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"10.000.000,0000",False
59.281.253/0001-23,23.781.736/0001-40,24/03/2026,25647,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,BELEZURA FUNDO DE INVESTIMENTO MULTIMERCADO,OPD Aut Profissional - sem bookbuilding,Cotas de FIF,SRE/0887/2026,887/2026,CVM/SRE/AUT/FIF/PRI/2026/035,False,BELEZURA FUNDO DE INVESTIMENTO MULTIMERCADO,True,Oferta Encerrada,PRIMARIA,413,"2.700.000,0000",False
16.695.922/0001-09,58.019.792/0001-26,24/03/2026,25649,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,COTA REAL 7 FUNDO DE INVESTIMENTO IMOBILIÁRIO  RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FII,SRE/0886/2026,886/2026,CVM/SRE/AUT/FII/PRI/2026/097,False,COTA REAL 7 FUNDO DE INVESTIMENTO IMOBILIÁRIO  RESPONSABILIDADE LIMITADA,True,Oferta Encerrada,PRIMARIA,413,"7.000.000,1200",False
59.281.253/0001-23,65.561.694/0001-81,24/03/2026,25643,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,ONE PSC III FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,OPD Aut Profissional - sem bookbuilding,Cotas de FIF,SRE/0885/2026,885/2026,CVM/SRE/AUT/FIF/PRI/2026/034,False,ONE PSC III FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,True,Registro Concedido,PRIMARIA,413,"11.000.000,0000",False
62.285.390/0001-40,45.121.179/0001-73,24/03/2026,25641,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,EVEREST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECEBÍVEIS IMOBILIÁRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0884/2026,884/2026,CVM/SRE/AUT/FDC/PRI/2026/446,False,EVEREST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECEBÍVEIS IMOBILIÁRIOS,True,Registro Concedido,PRIMARIA,413,"16.000.000,0000",False
03.751.794/0001-13,62.342.629/0001-77,24/03/2026,25642,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,HEALTH I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0883/2026,883/2026,CVM/SRE/AUT/FDC/PRI/2026/445,False,HEALTH I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"3.000.000,0000",False
24.361.690/0001-72,63.699.134/0001-62,24/03/2026,25606,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,GELMAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0882/2026,882/2026,CVM/SRE/AUT/FDC/PRI/2026/443;CVM/SRE/AUT/FDC/PRI/2026/444,False,GELMAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"12.500.000,0000",False
55.108.951/0001-70,65.613.767/0001-31,24/03/2026,25526,EXES SERVICOS FINANCEIROS LTDA,RSC SERVICOS FINANCEIROS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0881/2026,881/2026,CVM/SRE/AUT/FDC/PRI/2026/442,False,RSC SERVIÇOS FINANCEIROS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"25.000.000,0000",False
04.200.649/0001-07,04.200.649/0001-07,24/03/2026,25614,CIA PROVINCIA DE SECURITIZAÇÃO,CIA PROVINCIA DE SECURITIZAÇÃO,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0880/2026,880/2026,CVM/SRE/AUT/CRI/PRI/2026/154,False,,True,Oferta Encerrada,PRIMARIA,413,"18.000.000,0000",False
02.332.886/0001-04,02.773.542/0001-22,23/03/2026,25637,XP INVESTIMENTOS CCTVM S.A.,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - com bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0879/2026,879/2026,CVM/SRE/AUT/CRI/PRI/2026/150;CVM/SRE/AUT/CRI/PRI/2026/151;CVM/SRE/AUT/CRI/PRI/2026/152;CVM/SRE/AUT/CRI/PRI/2026/153,True,,True,Oferta Encerrada,PRIMARIA,413,"85.000.000,0000",False
33.479.023/0001-80,08.827.501/0001-58,23/03/2026,25455,BANCO CITIBANK SA,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,OPD Aut Profissional - sem bookbuilding,Debêntures,SRE/0877/2026,877/2026,CVM/SRE/AUT/DEB/PRI/2026/167,False,,True,Oferta Encerrada,PRIMARIA,413,"225.000.000,0000",False
28.650.236/0001-92,03.817.341/0001-42,23/03/2026,25635,GALAPAGOS CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A. - GLPG DTVM,IME INSTITUTO METROPOLITANO DE ENSINO LTDA,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/0876/2026,876/2026,CVM/SRE/AUT/NOC/PRI/2026/048,False,,True,Registro Concedido,PRIMARIA,413,"27.070.000,0000",False
50.290.187/0001-83,65.131.846/0001-06,23/03/2026,25628,MAX CAPITAL MARKETS LTDA.,SFI SLB FUNDO DE INVESTIMENTO IMOBILIARIO DE RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0873/2026,873/2026,CVM/SRE/AUT/FII/PRI/2026/096,False,SFI SLB FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"26.500.000,0000",False
06.271.464/0001-19,07.140.538/0001-40,23/03/2026,25566,BANCO BRADESCO BBI S.A.,AUTOPASS S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/0814/2026,814/2026,CVM/SRE/AUT/NOC/PRI/2026/046;CVM/SRE/AUT/NOC/PRI/2026/047,True,,True,Oferta Encerrada,PRIMARIA,413,"185.000.000,0000",False
04.845.753/0001-59,62.100.537/0001-80,23/03/2026,25630,ITAU BBA ASSESSORIA FINANCEIRA S.A,SFH HOLDING S.A.,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/0872/2026,872/2026,CVM/SRE/AUT/NOC/PRI/2026/045,False,,True,Oferta Encerrada,PRIMARIA,413,"100.000.000,0000",False
00.066.670/0001-00,62.406.115/0001-38,23/03/2026,25629,BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,VINCI COMPASS INFRASTRUCTURE STRATEGIC AIRPORTS FIP - RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/0871/2026,871/2026,CVM/SRE/AUT/FIP/PRI/2026/061,False,VINCI COMPASS INFRASTRUCTURE STRATEGIC AIRPORTS FIP - RESP LIMITADA,True,Registro Concedido,PRIMARIA,413,"400.000.000,0000",False
47.754.034/0001-35,49.440.625/0001-63,23/03/2026,25626,ORIZ ASSESSORIA FINANCEIRA LTDA.,FP CONSULTORIA LTDA,OPD Aut Profissional - sem bookbuilding,Notas Comerciais,SRE/0869/2026,869/2026,CVM/SRE/AUT/NOC/PRI/2026/044,False,,True,Registro Concedido,PRIMARIA,413,"40.000.000,0000",False
62.285.390/0001-40,58.396.668/0001-80,23/03/2026,25627,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,TECNOMYL III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - AGRONEGÓCIO,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0868/2026,868/2026,CVM/SRE/AUT/FDC/PRI/2026/440,False,TECNOMYL III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - AGRONEGÓCIO,True,Registro Concedido,PRIMARIA,413,"500.004,7100",False
09.304.427/0001-58,09.304.427/0001-58,23/03/2026,25622,HABITASEC SECURITIZADORA SA,HABITASEC SECURITIZADORA SA,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0867/2026,867/2026,CVM/SRE/AUT/CRI/PRI/2026/146,False,,True,Oferta Encerrada,PRIMARIA,413,"10.000.000,0000",False
28.650.236/0001-92,13.349.677/0001-81,23/03/2026,25624,GALAPAGOS CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A. - GLPG DTVM,REIT SECURITIZADORA DE RECEBIVEIS IMOBILIÁRIOS S/A,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0866/2026,866/2026,CVM/SRE/AUT/CRI/PRI/2026/145,False,,True,Registro Concedido,PRIMARIA,413,"98.872.000,0000",False
36.266.751/0001-00,64.127.465/0001-90,23/03/2026,25600,FINVEST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,VF AUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0865/2026,865/2026,CVM/SRE/AUT/FDC/PRI/2026/439,False,VF AUTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"5.000.000,0000",False
16.695.922/0001-09,55.944.877/0001-22,23/03/2026,25620,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,CIX GD ENERGIA SOLAR  FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0864/2026,864/2026,CVM/SRE/AUT/FII/PRI/2026/095,False,CIX GD ENERGIA SOLAR  FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"2.000.000,0000",False
62.285.390/0001-40,41.251.371/0001-23,23/03/2026,25619,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,MIRANTE REALTY RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0863/2026,863/2026,CVM/SRE/AUT/FII/PRI/2026/094,False,MIRANTE REALTY RECEBÍVEIS IMOBILIÁRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO,True,Registro Concedido,PRIMARIA,413,"5.000.000,2000",False
71.590.442/0001-83,11.257.352/0001-43,23/03/2026,25599,LASTRO RDV DTVM Ltda,BSI CAPITAL SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0862/2026,862/2026,CVM/SRE/AUT/CRI/PRI/2026/139;CVM/SRE/AUT/CRI/PRI/2026/140;CVM/SRE/AUT/CRI/PRI/2026/141;CVM/SRE/AUT/CRI/PRI/2026/142;CVM/SRE/AUT/CRI/PRI/2026/143;CVM/SRE/AUT/CRI/PRI/2026/144,False,,True,Registro Concedido,PRIMARIA,413,"110.000.000,0000",False
02.773.542/0001-22,02.773.542/0001-22,23/03/2026,25617,OPEA SECURITIZADORA S.A.,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0861/2026,861/2026,CVM/SRE/AUT/CRI/PRI/2026/138,False,,True,Registro Concedido,PRIMARIA,413,"10.000.000,0000",False
39.669.186/0001-01,38.315.192/0001-06,23/03/2026,25615,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,FIRMA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0860/2026,860/2026,CVM/SRE/AUT/FDC/PRI/2026/438,False,FIRMA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"1.500.000,0000",False
22.610.500/0001-88,65.564.636/0001-01,23/03/2026,25618,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,NEO CONSIGNADO PRIVADO PULL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0859/2026,859/2026,CVM/SRE/AUT/FDC/PRI/2026/437,False,NEO CONSIGNADO PRIVADO PULL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,True,Registro Concedido,PRIMARIA,413,"10.000.000,0000",False
39.669.186/0001-01,38.315.192/0001-06,23/03/2026,25616,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,FIRMA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0858/2026,858/2026,CVM/SRE/AUT/FDC/PRI/2026/436,False,FIRMA PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"1.000.003,3900",False
48.795.256/0001-69,04.200.649/0001-07,20/03/2026,25611,BANCO ANDBANK (BRASIL) S.A.,CIA PROVINCIA DE SECURITIZAÇÃO,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0856/2026,856/2026,CVM/SRE/AUT/CRI/PRI/2026/135;CVM/SRE/AUT/CRI/PRI/2026/136;CVM/SRE/AUT/CRI/PRI/2026/137,False,,True,Registro Concedido,PRIMARIA,413,"300.000.000,0000",False
08.769.451/0001-08,08.769.451/0001-08,20/03/2026,25597,RIZA SECURITIZADORA S.A.,RIZA SECURITIZADORA S.A.,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0855/2026,855/2026,CVM/SRE/AUT/CRI/PRI/2026/131;CVM/SRE/AUT/CRI/PRI/2026/132;CVM/SRE/AUT/CRI/PRI/2026/133;CVM/SRE/AUT/CRI/PRI/2026/134,False,,True,Oferta Encerrada,PRIMARIA,413,"55.000.000,0000",False
62.285.390/0001-40,46.799.305/0001-06,20/03/2026,25607,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,INTER BASE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0850/2026,850/2026,CVM/SRE/AUT/FDC/PRI/2026/435,False,INTER BASE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,413,"2.000.002,0500",False
62.232.889/0001-90,65.133.707/0001-11,20/03/2026,25608,BANCO DAYCOVAL S.A.,TARPON BLUEFIN MASTER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIP,SRE/0849/2026,849/2026,CVM/SRE/AUT/FIP/PRI/2026/060,False,TARPON BLUEFIN MASTER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESP LIMITADA,True,Registro Concedido,PRIMARIA,413,"110.000.000,0000",True
62.285.390/0001-40,59.258.058/0001-82,20/03/2026,25602,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,AUDAX LION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIDC,SRE/0848/2026,848/2026,CVM/SRE/AUT/FDC/PRI/2026/431;CVM/SRE/AUT/FDC/PRI/2026/432;CVM/SRE/AUT/FDC/PRI/2026/433;CVM/SRE/AUT/FDC/PRI/2026/434,False,AUDAX LION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"140.000.000,0000",False
62.285.390/0001-40,59.258.058/0001-82,20/03/2026,25605,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,AUDAX LION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIDC,SRE/0847/2026,847/2026,CVM/SRE/AUT/FDC/PRI/2026/429;CVM/SRE/AUT/FDC/PRI/2026/430,False,AUDAX LION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"40.000.000,0000",False
39.669.186/0001-01,61.281.536/0001-17,20/03/2026,25604,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,AKZ IWS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECEBÍVEIS COMERCIAIS RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0846/2026,846/2026,CVM/SRE/AUT/FDC/PRI/2026/427,False,AKZ IWS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECEBÍVEIS COMERCIAIS RESP LIMITADA,True,Registro Concedido,PRIMARIA,413,"15.000.000,0000",False
39.669.186/0001-01,17.198.574/0001-19,20/03/2026,25598,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,PLATA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0845/2026,845/2026,CVM/SRE/AUT/FDC/PRI/2026/426,False,PLATA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,True,Registro Concedido,PRIMARIA,413,"10.000.000,0000",False
39.669.186/0001-01,17.198.574/0001-19,20/03/2026,25596,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,PLATA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0844/2026,844/2026,CVM/SRE/AUT/FDC/PRI/2026/425,False,PLATA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,True,Registro Concedido,PRIMARIA,413,"40.000.000,0000",False
41.811.375/0001-19,41.811.375/0001-19,20/03/2026,25529,CANAL COMPANHIA DE SECURITIZAÇÃO,CANAL COMPANHIA DE SECURITIZAÇÃO,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0843/2026,843/2026,CVM/SRE/AUT/CRI/PRI/2026/130,False,,True,Registro Concedido,PRIMARIA,413,"14.000.000,0000",False
02.773.542/0001-22,02.773.542/0001-22,20/03/2026,25593,OPEA SECURITIZADORA S.A.,OPEA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0842/2026,842/2026,CVM/SRE/AUT/CRI/PRI/2026/129,False,,True,Registro Concedido,PRIMARIA,413,"20.000.000,0000",False
62.285.390/0001-40,42.154.687/0001-60,20/03/2026,25595,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,MULTIPLIKE PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIDC,SRE/0841/2026,841/2026,CVM/SRE/AUT/FDC/PRI/2026/424,False,MULTIPLIKE PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,413,"120.000.000,0000",False
