cnpjCoordenadorLider,cnpjEmissor,data,idRequerimento,nomeCoordenadorLider,nomeEmissor,nomeTipoRequerimento,nomeValorMobiliario,numeroProcesso,numeroProtocolo,numeroRegistro,possuiBook,razaoSocialFundoAssociado,registroAutomatico,statusDaOferta,tipoDeOferta,totalRegistros,valorTotalEmReais,vasoComunicante
59.588.111/0001-03,04.986.320/0001-13,06/03/2026,25352,BANCO VOTORANTIM S.A.,SER EDUCACIONAL S.A.,OPD Aut Profissional - com bookbuilding,Debêntures,SRE/0621/2026,622/2026,CVM/SRE/AUT/DEB/PRI/2026/119,True,,True,Oferta Encerrada,PRIMARIA,1043,"250.000.000,0000",False
06.271.464/0001-19,09.095.183/0001-40,06/03/2026,24759,BANCO BRADESCO BBI S.A.,ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A,OPD Aut Profissional - com bookbuilding,Debêntures,SRE/0508/2026,508/2026,CVM/SRE/AUT/DEB/PRI/2026/117;CVM/SRE/AUT/DEB/PRI/2026/118,True,,True,Oferta Encerrada,PRIMARIA,1043,"250.000.000,0000",True
06.271.464/0001-19,13.017.462/0001-63,06/03/2026,24761,BANCO BRADESCO BBI S.A.,ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGIA S/A,OPD Aut Profissional - com bookbuilding,Debêntures,SRE/0510/2026,510/2026,CVM/SRE/AUT/DEB/PRI/2026/115;CVM/SRE/AUT/DEB/PRI/2026/116,True,,True,Oferta Encerrada,PRIMARIA,1043,"200.000.000,0000",True
62.285.390/0001-40,26.756.137/0001-64,06/03/2026,25403,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,BASSO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0666/2026,666/2026,CVM/SRE/AUT/FDC/PRI/2026/323;CVM/SRE/AUT/FDC/PRI/2026/324,False,BASSO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,True,Registro Concedido,PRIMARIA,1043,"20.000.000,0000",False
51.319.586/0001-92,51.319.586/0001-92,06/03/2026,25394,Rock Securitizadora S.A.,Rock Securitizadora S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis do Agronegócio,SRE/0665/2026,665/2026,CVM/SRE/AUT/CRA/PRI/2026/038;CVM/SRE/AUT/CRA/PRI/2026/039,False,,True,Registro Concedido,PRIMARIA,1043,"10.500.000,0000",False
18.945.670/0001-46,60.220.343/0001-93,06/03/2026,25396,INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,GUIMMAR FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0664/2026,664/2026,CVM/SRE/AUT/FII/PRI/2026/076,False,GUIMMAR FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA,True,Oferta Encerrada,PRIMARIA,1043,"13.559.999,9900",False
26.902.872/0001-39,02.773.542/0001-22,06/03/2026,24639,ONE CORPORATE ASSESSORIA E CONSULTORIA LTDA.,OPEA SECURITIZADORA S.A.,OPD Aut Público em Geral ou Qualificado - com bookbuilding,Certificados de Recebíveis do Agronegócio,SRE/0424/2026,424/2026,CVM/SRE/AUT/CRA/PRI/2026/037,True,,True,Oferta Encerrada,PRIMARIA,1043,"160.000.000,0000",False
16.695.922/0001-09,65.275.189/0001-70,06/03/2026,25395,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,MINAS GERAIS FUNDO DE INVESTIMENTO IMOBILIARIO RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0663/2026,663/2026,CVM/SRE/AUT/FII/PRI/2026/075,False,MINAS GERAIS FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"48.000.000,0000",False
71.590.442/0001-83,59.915.325/0001-47,06/03/2026,25382,LASTRO RDV DTVM Ltda,INVOLT TELECOM 001 LTDA,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/0662/2026,662/2026,CVM/SRE/AUT/NOC/PRI/2026/037,False,,True,Registro Concedido,PRIMARIA,1043,"40.000.000,0000",False
24.361.690/0001-72,64.171.337/0001-44,06/03/2026,24935,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,MELL.RO & MANCHESTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0661/2026,661/2026,CVM/SRE/AUT/FDC/PRI/2026/321;CVM/SRE/AUT/FDC/PRI/2026/322,False,MELL.RO & MANCHESTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"16.750.000,0000",False
02.332.886/0001-04,25.005.683/0001-09,05/03/2026,24628,XP INVESTIMENTOS CCTVM S.A.,VERT COMPANHIA SECURITIZADORA,OPD Aut Público em Geral ou Qualificado - com bookbuilding,Outros títulos de securitização,SRE/0366/2026,367/2026,CVM/SRE/AUT/OTS/PRI/2026/046;CVM/SRE/AUT/OTS/PRI/2026/047;CVM/SRE/AUT/OTS/PRI/2026/048;CVM/SRE/AUT/OTS/PRI/2026/049;CVM/SRE/AUT/OTS/PRI/2026/050,True,,True,Oferta Encerrada,PRIMARIA,1043,"1.568.747.000,0000",True
28.650.236/0001-92,65.500.424/0001-60,05/03/2026,25391,GALAPAGOS CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A. - GLPG DTVM,SÃO MIGUEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0659/2026,660/2026,CVM/SRE/AUT/FDC/PRI/2026/320,False,SÃO MIGUEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"5.000.000,0000",False
28.650.236/0001-92,65.500.424/0001-60,05/03/2026,25390,GALAPAGOS CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A. - GLPG DTVM,SAO MIGUEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0658/2026,659/2026,CVM/SRE/AUT/FDC/PRI/2026/319,False,SÃO MIGUEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"70.000.000,0000",False
07.253.654/0001-76,08.431.747/0001-06,05/03/2026,25384,HEDGE INVESTMENTS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FII,SRE/0657/2026,658/2026,CVM/SRE/AUT/FII/PRI/2026/074,False,HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"768.871.251,7600",False
22.610.500/0001-88,58.561.243/0001-89,05/03/2026,25389,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,F3 FALCON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0656/2026,657/2026,CVM/SRE/AUT/FDC/PRI/2026/318,False,F3 FALCON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"50.000.000,0000",False
59.281.253/0001-23,63.812.557/0001-47,05/03/2026,25387,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,PMW LUMINA III FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,OPD Aut Profissional - sem bookbuilding,Cotas de FIF,SRE/0655/2026,656/2026,CVM/SRE/AUT/FIF/PRI/2026/026,False,PMW LUMINA III FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,True,Registro Concedido,PRIMARIA,1043,"90.000.000,0000",False
36.113.876/0001-91,25.248.974/0001-10,05/03/2026,25388,OLIVEIRA TRUST DTVM S.A.,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS VI - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0654/2026,655/2026,CVM/SRE/AUT/FDC/PRI/2026/317,False,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS VI - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"21.000.000,0000",False
06.271.464/0001-19,50.114.948/0001-46,05/03/2026,24712,BANCO BRADESCO BBI S.A.,DRIVER BRASIL SIX BANCO VOLKSWAGEN FIDC FINANCIAMENTO DE VEÍCULOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - com bookbuilding,Cotas de FIDC,SRE/0451/2026,451/2026,CVM/SRE/AUT/FDC/PRI/2026/316,True,DRIVER BRASIL SIX BANCO VOLKSWAGEN FIDC FINANCIAMENTO DE VEÍCULOS - RESPONSABILIDADE LIMITADA,True,Oferta Encerrada,PRIMARIA,1043,"2.000.000.000,0000",False
60.746.948/0001-12,65.315.142/0001-93,05/03/2026,25374,BANCO BRADESCO S.A.,BRADESCO EXPLORER PRIVATE EQUITY II MASTER FIP MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIP,SRE/0652/2026,653/2026,CVM/SRE/AUT/FIP/PRI/2026/043;CVM/SRE/AUT/FIP/PRI/2026/044;CVM/SRE/AUT/FIP/PRI/2026/045;CVM/SRE/AUT/FIP/PRI/2026/046,False,BRADESCO EXPLORER PRIVATE EQUITY II MASTER FIP MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"100.000.000,0000",True
60.746.948/0001-12,65.304.155/0001-67,05/03/2026,25375,BANCO BRADESCO S.A.,BRADESCO EXPLORER PRIVATE EQUITY II CO-INVESTIMENTO MASTER FIP RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIP,SRE/0651/2026,652/2026,CVM/SRE/AUT/FIP/PRI/2026/040;CVM/SRE/AUT/FIP/PRI/2026/041;CVM/SRE/AUT/FIP/PRI/2026/042,False,BRADESCO EXPLORER PRIVATE EQUITY II CO-INVESTIMENTO MASTER FIP RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"25.000.000,0000",True
00.360.305/0001-04,26.288.346/0001-20,05/03/2026,24818,CAIXA ECONOMICA FEDERAL,ACP BIOENERGIA LTDA,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/0540/2026,540/2026,CVM/SRE/AUT/NOC/PRI/2026/036,True,,True,Oferta Encerrada,PRIMARIA,1043,"100.000.000,0000",False
13.486.793/0001-42,30.982.974/0001-89,05/03/2026,25385,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,GENESIS MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII -  RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0650/2026,651/2026,CVM/SRE/AUT/FII/PRI/2026/073,False,GENESIS MULTIESTRATÉGIA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII -  RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"49.940.800,0000",False
08.769.451/0001-08,08.769.451/0001-08,05/03/2026,24946,RIZA SECURITIZADORA S.A.,RIZA SECURITIZADORA S.A.,OPD Aut Profissional - sem bookbuilding,Certificados de Recebíveis do Agronegócio,SRE/0647/2026,648/2026,CVM/SRE/AUT/CRA/PRI/2026/036,False,,True,Oferta Encerrada,PRIMARIA,1043,"10.000.000,0000",False
62.285.390/0001-40,42.154.687/0001-60,05/03/2026,25344,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,MULTIPLIKE PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0646/2026,647/2026,CVM/SRE/AUT/FDC/PRI/2026/312;CVM/SRE/AUT/FDC/PRI/2026/313;CVM/SRE/AUT/FDC/PRI/2026/314;CVM/SRE/AUT/FDC/PRI/2026/315,False,MULTIPLIKE PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"135.000.000,0000",False
46.482.072/0001-13,10.608.405/0001-60,04/03/2026,24901,BTG PACTUAL INVESTMENT BANKING LTDA.,BARI SECURITIZADORA S.A.,OPD Aut Profissional - com bookbuilding,Certificados de Recebíveis Imobiliários,SRE/0573/2026,573/2026,CVM/SRE/AUT/CRI/PRI/2026/094,True,,True,Oferta Encerrada,PRIMARIA,1043,"257.000.000,0000",False
46.482.072/0001-13,00.535.681/0001-92,04/03/2026,24594,BTG PACTUAL INVESTMENT BANKING LTDA.,COMPANHIA PARANAENSE DE GAS COMPAGAS,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0342/2026,343/2026,CVM/SRE/AUT/DEB/PRI/2026/114,True,,True,Oferta Encerrada,PRIMARIA,1043,"506.000.000,0000",False
90.400.888/0001-42,21.314.559/0001-66,04/03/2026,25378,BANCO SANTANDER (BRASIL) S.A.,MOVIDA PARTICIPAÇÕES S.A.,OPD Aut Profissional - sem bookbuilding,Debêntures,SRE/0644/2026,645/2026,CVM/SRE/AUT/DEB/PRI/2026/113,False,,True,Oferta Encerrada,PRIMARIA,1043,"1.523.391.700,0000",False
13.486.793/0001-42,51.906.563/0001-84,04/03/2026,25377,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,TELLUS PINHEIROS - FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0643/2026,644/2026,CVM/SRE/AUT/FII/PRI/2026/071,False,TELLUS PINHEIROS - FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"180.000.000,0000",False
46.482.072/0001-13,60.537.263/0001-66,04/03/2026,24769,BTG PACTUAL INVESTMENT BANKING LTDA.,"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",OPD Aut Profissional - com bookbuilding,Debêntures,SRE/0513/2026,513/2026,CVM/SRE/AUT/DEB/PRI/2026/112,True,,True,Oferta Encerrada,PRIMARIA,1043,"360.000.000,0000",False
13.673.855/0001-25,47.882.671/0001-97,04/03/2026,24741,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,SUN INVEST III S/A,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Debêntures,SRE/0481/2026,481/2026,CVM/SRE/AUT/DEB/PRI/2026/111,True,,True,Oferta Encerrada,PRIMARIA,1043,"40.000.000,0000",False
27.652.684/0001-62,65.425.932/0001-21,04/03/2026,25376,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,KESH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO DE RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0642/2026,643/2026,CVM/SRE/AUT/FDC/PRI/2026/311,False,KESH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO DE RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"3.000.000,0000",False
02.671.743/0001-19,61.199.031/0001-08,04/03/2026,25363,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,SOLUTION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0641/2026,642/2026,CVM/SRE/AUT/FDC/PRI/2026/310,False,SOLUTION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"9.999.999,9300",False
04.845.753/0001-59,42.414.912/0001-50,04/03/2026,24830,ITAU BBA ASSESSORIA FINANCEIRA S.A,HILTON DO BRASIL S.A.,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,Notas Comerciais,SRE/0544/2026,544/2026,CVM/SRE/AUT/NOC/PRI/2026/035,True,,True,Oferta Encerrada,PRIMARIA,1043,"425.000.000,0000",False
03.751.794/0001-13,56.320.097/0001-74,04/03/2026,25371,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,VERAXS EAGLE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0640/2026,641/2026,CVM/SRE/AUT/FDC/PRI/2026/309,False,VERAXS EAGLE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,True,Registro Concedido,PRIMARIA,1043,"3.000.000,0000",False
62.285.390/0001-40,47.758.232/0001-77,04/03/2026,25369,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,SIMPALA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIDC,SRE/0639/2026,640/2026,CVM/SRE/AUT/FDC/PRI/2026/308,False,SIMPALA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"15.000.000,1000",False
62.232.889/0001-90,60.275.910/0001-09,04/03/2026,25370,BANCO DAYCOVAL S.A.,ARC DEB I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0638/2026,639/2026,CVM/SRE/AUT/FDC/PRI/2026/307,False,ARC DEB I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"81.000.000,0000",False
39.669.186/0001-01,26.677.268/0001-56,04/03/2026,25358,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,GRIFO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADOS MULTISSETORIAL - RESP LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0637/2026,638/2026,CVM/SRE/AUT/FDC/PRI/2026/306,False,GRIFO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADOS MULTISSETORIAL - RESP LIMITADA,True,Registro Concedido,PRIMARIA,1043,"1.000.277,7300",False
44.782.130/0001-07,37.351.013/0001-15,04/03/2026,25368,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,CS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0636/2026,637/2026,CVM/SRE/AUT/FDC/PRI/2026/305,False,CS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,True,Registro Concedido,PRIMARIA,1043,"15.000.000,0000",False
02.332.886/0001-04,65.254.272/0001-63,04/03/2026,25367,XP INVESTIMENTOS CCTVM S.A.,WHG REALTY III FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0635/2026,636/2026,CVM/SRE/AUT/FII/PRI/2026/070,False,WHG REALTY III FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA,True,Oferta Encerrada,PRIMARIA,1043,"300.000.000,0000",False
13.486.793/0001-42,60.452.726/0001-97,04/03/2026,25365,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,ARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FII,SRE/0634/2026,635/2026,CVM/SRE/AUT/FII/PRI/2026/069,False,ARE FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"10.000.000,0000",False
13.486.793/0001-42,64.807.583/0001-40,04/03/2026,25366,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,NETZ PRIVATE CREDIT FUND FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO INVESTIMENTO NO EXTERIOR,OPD Aut Qualificado - sem bookbuilding,Cotas de FIF,SRE/0633/2026,634/2026,CVM/SRE/AUT/FIF/PRI/2026/025,False,NETZ PRIVATE CREDIT FUND FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO INVESTIMENTO NO EXTERIOR,True,Registro Concedido,PRIMARIA,1043,"50.000.000,0000",False
44.782.130/0001-07,37.351.013/0001-15,04/03/2026,24775,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,CS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0632/2026,633/2026,CVM/SRE/AUT/FDC/PRI/2026/304,False,CS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,True,Registro Concedido,PRIMARIA,1043,"10.000.000,0000",False
00.806.535/0001-54,65.424.072/0001-01,04/03/2026,25364,PLANNER CORRETORA DE VALORES S.A.,BNVT IMOB PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0631/2026,632/2026,CVM/SRE/AUT/FDC/PRI/2026/303,False,BNVT IMOB PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"15.000.000,0000",False
02.671.743/0001-19,09.636.040/0001-07,04/03/2026,25361,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,ATLANTIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0630/2026,631/2026,CVM/SRE/AUT/FDC/PRI/2026/302,False,ATLANTIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"10.000.000,0000",False
02.671.743/0001-19,09.636.040/0001-07,04/03/2026,25360,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,ATLANTIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0629/2026,630/2026,CVM/SRE/AUT/FDC/PRI/2026/301,False,ATLANTIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL - RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"10.000.000,0000",False
00.806.535/0001-54,65.424.072/0001-01,04/03/2026,25359,PLANNER CORRETORA DE VALORES S.A.,BNVT IMOB PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0628/2026,629/2026,CVM/SRE/AUT/FDC/PRI/2026/300,False,BNVT IMOB PLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,True,Registro Concedido,PRIMARIA,1043,"2.000.000,0000",False
36.864.992/0001-42,48.887.679/0001-09,04/03/2026,25343,MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,DJF IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - RESPONSABILIDADE LIMITADA,OPD Aut Profissional - sem bookbuilding,Cotas de FIDC,SRE/0627/2026,628/2026,CVM/SRE/AUT/FDC/PRI/2026/299,False,DJF IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - RESPONSABILIDADE LIMITADA,True,Oferta Encerrada,PRIMARIA,1043,"12.275.459,3100",False
04.845.753/0001-59,62.144.175/0001-20,03/03/2026,24748,ITAU BBA ASSESSORIA FINANCEIRA S.A,BANCO PINE S/A,OPD Aut Profissional - com bookbuilding,Ações,SRE/0489/2026,489/2026,CVM/SRE/AUT/ACO/PRI/2026/005,True,,True,Oferta Encerrada,PRIMARIA,1043,"245.926.068,7500",False
06.271.464/0001-19,62.393.679/0001-83,03/03/2026,24947,BANCO BRADESCO BBI S.A.,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,OPD Aut Profissional - com bookbuilding,Cotas de FIDC,SRE/0588/2026,588/2026,CVM/SRE/AUT/FDC/PRI/2026/296;CVM/SRE/AUT/FDC/PRI/2026/297;CVM/SRE/AUT/FDC/PRI/2026/298,True,CLOUDWALK BELA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,True,Registro Concedido,PRIMARIA,1043,"5.500.000.000,0000",False
05.816.451/0001-15,57.570.843/0001-40,03/03/2026,25354,GENIAL INSTITUCIONAL CCTVM S.A.,GENIAL HORUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIDC,SRE/0622/2026,623/2026,CVM/SRE/AUT/FDC/PRI/2026/295,False,GENIAL HORUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"19.991.700,0000",False
62.285.390/0001-40,55.125.894/0001-38,03/03/2026,25353,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,MTR CRÉDITOS SELECIONADOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,Cotas de FIDC,SRE/0618/2026,619/2026,CVM/SRE/AUT/FDC/PRI/2026/294,False,MTR CRÉDITOS SELECIONADOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,True,Registro Concedido,PRIMARIA,1043,"8.000.006,1800",False
